Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SoldeTlaxcala	"💥  #LoMásLeído [Video] ""Confíen en los médicos de Tlaxcala"", dice padre de Santi

 Más Información aquí ➡ 
https://t.co/62rR4Rzehj
#Covid19 https://t.co/81YXUuhjIV"	2020-07-08 14:05:00	es		0.0	0.0		El Sol de Tlaxcala	El Sol de Tlaxcala es el periódico líder en el estado, que contribuye al desarrollo humano, económico y social de la comunidad.Formamos parte de @OEMenLinea	81277.0	1812.0	370.0	15022.0	86.0	False		
@clataco2	@elcomercio_peru Eso mismo dijo cuando empezó el covid19 y ahora como estamos, esa organización necesita una reorganización YA, ahora q hará sin el aporte de USA, de q vivirán	2020-07-08 14:05:00	es		0.0	0.0	@elcomercio_peru	clataco		730.0	17.0	50.0	1.0	0.0	False		
@odeoliveira12	Novo Normal #fotojornalismo #inprensa #imprensa #jornalismo #covid19 #poars #pelasruas #cotidiano #photography #coronavirusbrazil #nikonphotography #covid_19 #prevenção #mascarafacial #fiqueemcasa #fiqueemcasacovid19 #pandemia #PandemiaCoronavirus #novonormal https://t.co/8c0HSLSv39	2020-07-08 14:04:56	es		0.0	0.0		homar de olhiveira	Fotografo/fotojornalista	52868.0	26998.0	3293.0	539.0	1.0	False		
@Infominho	😷 A Xunta supervisará na xornada electoral o cumprimento das medidas de prevención sanitarias fronte á covid-19 https://t.co/ECwhE8PDy7 #ElecciónsAutonómicas #12X #Galicia #covid19 https://t.co/qvAY2Jcb8C	2020-07-08 14:04:54	es		0.0	0.0		Infominho Noticias	Toda la Información y #Noticias del #BaixoMiño y Alrededores. #Galicia #España https://t.co/lUkL3RQZI5	43812.0	11726.0	1627.0	3517.0	52.0	False		
@semaqroo	"¡Podemos ser portadores de #COVID19 sin saberlo! Usa el cubrebocas al salir de casa, es momento de ser solidarios.
*#QuédateEnCasa

📲 Compártelo en tus redes https://t.co/nNFE50h27f"	2020-07-08 14:04:54	es		0.0	0.0		@semaqroo	Secretaría de Ecología y Medio Ambiente del Estado de Quintana Roo	26868.0	5172.0	1700.0	5899.0	57.0	False		
@MaluMicher	"¡Buenos días!

Anoten en su agenda este extraordinario diálogo que vamos de tener sobre la Nueva Normalidad a impulsar para las mujeres y las niñas a partir de la contingencia por la #COVID19.

Viernes 10 de julio, 9:00 horas.
👇🏾👇🏾👇🏾 https://t.co/V11NaB5vf3"	2020-07-08 14:04:52	es		0.0	0.0		Martha Lucía Mícher Camarena	Senadora de la República por #Guanajuato | Presidenta de la Comisión para la Igualdad de Género | Madre, esposa y abuela | Feminista de izquierda | Morena	37389.0	7765.0	1332.0	28483.0	274.0	True		
@IMSSagsOficial	"¿Sabías que un saludo como habitualmente lo hacemos de mano, beso o abrazo, es la principal vía de transmisión de los virus? 🤔

Te enseñamos otras formas para saludar :
✌🙅♀🙋😑🛕❤️

#Coronavirus #PrevenciónCoronavirus #COVID19 #COVID-19

https://t.co/uhra8Kqm5Q"	2020-07-08 14:04:50	es		0.0	0.0		IMSS Aguascalientes	Instituto Mexicano del Seguro Social Delegación Aguascalientes https://t.co/GxKKxtGeot  Atención Ciudadana 01 800 623 23 23 Quejas y denuncias	9585.0	398.0	318.0	1300.0	10.0	False		
@NelsonMontiel17	@EfectoCocuyo AHORA ES QUE VIENE LO BUENO PARA VENEZUELA EN TÉRMINOS DE PANDEMIA Y PARA AQUELLOS, QUE COMO BOLSONARO, DECIAN QUE EL COVID19 ERAN UN INVENTO Y NO GUARDARON LOS PROTOCOLOS DE DISTANCIAMIENTO.  DIOS NO SIEMPRE DA UNA SEGUNDA OPORTUNIDAD.	2020-07-08 14:04:49	es	VE	0.0	0.0	@EfectoCocuyo	Nelson Montiel	Economista (UCV) 📊, especializado en Macroeconomía 🌍 y habiendo ejercido en el BCV y el BID. Bajo el principio de lo biblicamente correcto 📖	2157.0	808.0	259.0	58.0	0.0	False		
